pca_explained_variance,linear_r2,cv_r2_mean,cv_r2_std,distance_spearman,nn_recall,intrinsic_dim,step,loss,distance_held_out_loss,distance_held_out_spearman,distance_in_distribution_loss,distance_in_distribution_spearman,same_triangle_held_out_loss,same_triangle_held_out_accuracy,same_triangle_held_out_auc,same_triangle_in_distribution_loss,same_triangle_in_distribution_accuracy,same_triangle_in_distribution_auc
0.12813102274063126,0.04505528967297368,-0.00651932025094055,0.005868004390169537,-0.0028828901793440127,0.0,21.340709065540896,1,0.796899676322937,0.07409343868494034,-0.0018955871118976249,0.07418357580900192,-0.0008450140898981862,0.6075895428657532,0.8762515783309937,0.4965617571902796,0.6077303290367126,0.8762202858924866,0.49093763002800844
0.6114321004246214,0.3976316070903404,0.33609911539931037,0.019854888866865705,0.2988236924853774,0.01,18.019492217373287,500,0.1491042971611023,0.015477617271244526,0.45406337950153625,0.01553965825587511,0.4583414637715018,0.16823220252990723,0.9236858487129211,0.958920122400032,0.1664113849401474,0.9231852293014526,0.9594374942320099
0.6715366534742273,0.4966966646166288,0.4200612588481377,0.016031154874201828,0.3095672050420896,0.01,16.365485096373753,1000,0.007832031697034836,0.008226608857512474,0.7669371160912113,0.008262629620730877,0.7682418853100242,0.001050538499839604,0.9997496604919434,0.9999657005442635,0.0007534217438660562,0.9997809529304504,0.999999702122577
0.676272832423596,0.5593589884291341,0.47521670513474656,0.019485706305668034,0.3231576815881052,0.02625,16.903974512812958,1500,0.010324884206056595,0.0066900718957185745,0.8196324096370037,0.006634166464209557,0.823750737311898,0.0029543971177190542,0.9989361763000488,0.9999628114087448,0.004159653093665838,0.9988735914230347,0.9999604364622763
0.6750208653045939,0.6338305773824237,0.5415191722027322,0.012784835915625486,0.33941673595088057,0.0375,15.828760203146583,2000,0.0032758985180407763,0.0035614515654742718,0.9161016415647605,0.0034252782352268696,0.9207219540047082,0.0009799125837162137,0.9997809529304504,0.9999629016942297,0.0005551601643674076,0.9997496604919434,0.9999996479630456
0.6801959231648377,0.6534234538845894,0.5634420387149905,0.011172860655764753,0.33906827468864226,0.04875,15.359941220111635,2500,0.0029045529663562775,0.002943258499726653,0.9315974655460726,0.0028455520514398813,0.9345711995657003,0.0018741051899269223,0.9995619654655457,0.9999285570957507,0.0017510748002678156,0.9995619654655457,0.9999896194231389
0.67850342613877,0.6846496298283911,0.5935601129352941,0.007694432491946212,0.34987824144687607,0.06,15.005925256853866,3000,0.001276113442145288,0.0014953834470361471,0.9676111262403211,0.001404828974045813,0.9699334182950309,0.0006832943763583899,0.9999061226844788,0.999931328860139,0.0002947542234323919,0.9998748302459717,0.9999999097341142
0.6774048949710367,0.7012061750360953,0.6102392634223462,0.0060766061056647626,0.35633912927075345,0.06875,14.39573560369163,3500,0.0009446857147850096,0.0009829119080677629,0.980369578837848,0.0009156923042610288,0.9823159326741011,0.0007308255298994482,0.9999061226844788,0.9999299745778645,0.00037468975642696023,0.9998435378074646,0.99999987362776
0.6765708652084438,0.7126302262774814,0.6216113716088973,0.006140909531854002,0.36075039382583085,0.0725,13.791355803681295,4000,0.0006027362542226911,0.0007213316857814789,0.986985984159891,0.0006694605690427125,0.9881589217668375,0.0007834093994461,0.9999061226844788,0.9999295141218913,0.0003886744671035558,0.9998435378074646,0.9999998826543486
0.6761437561878201,0.7199082550130647,0.629518348371804,0.005865706776490805,0.36438340946526826,0.0775,13.429918091308968,4500,0.00037575949681922793,0.0004863991925958544,0.9904108397812317,0.0004391585534904152,0.9914253423153422,0.0007892122957855463,0.9999374151229858,0.9999238261363388,0.0003200328501407057,0.9999061226844788,0.9999998826543486
