pca_explained_variance,linear_r2,cv_r2_mean,cv_r2_std,distance_spearman,nn_recall,intrinsic_dim,step,loss,distance_held_out_loss,distance_held_out_spearman,distance_in_distribution_loss,distance_in_distribution_spearman
0.7453676229637395,0.4151315315026946,0.34033913247854686,0.022890415903756532,0.3164870710568731,0.01,16.070783080786494,1,0.12123247981071472,0.07324782758951187,-0.07700691584378251,0.07358355075120926,-0.05225343234433115
0.7453676229637395,0.4151315315026946,0.34033913247854686,0.022890415903756532,0.3164870710568731,0.01,16.070783080786494,500,0.007060127332806587,0.011827336624264717,0.639542558279026,0.007609045132994652,0.7954840318036431
0.7453676229637395,0.4151315315026946,0.34033913247854686,0.022890415903756532,0.3164870710568731,0.01,16.070783080786494,1000,0.005993420258164406,0.012177535332739353,0.6385681470880903,0.00604356499388814,0.8465268383134535
0.7453676229637395,0.4151315315026946,0.34033913247854686,0.022890415903756532,0.3164870710568731,0.01,16.070783080786494,1500,0.005890564061701298,0.013012961484491825,0.6240943064344088,0.005367770791053772,0.8648475626658847
0.7453676229637395,0.4151315315026946,0.34033913247854686,0.022890415903756532,0.3164870710568731,0.01,16.070783080786494,2000,0.004855708219110966,0.013796786777675152,0.6107460557774061,0.004770522005856037,0.8810045159758367
0.7453676229637395,0.4151315315026946,0.34033913247854686,0.022890415903756532,0.3164870710568731,0.01,16.070783080786494,2500,0.0037802578881382942,0.014180376194417477,0.5984043980640364,0.004194896202534437,0.898857496654083
0.7453676229637395,0.4151315315026946,0.34033913247854686,0.022890415903756532,0.3164870710568731,0.01,16.070783080786494,3000,0.0036917589604854584,0.01491368655115366,0.5928317851799727,0.003639498958364129,0.9124726950289727
0.7453676229637395,0.4151315315026946,0.34033913247854686,0.022890415903756532,0.3164870710568731,0.01,16.070783080786494,3500,0.003050790634006262,0.015565437264740467,0.5848825046464815,0.0038221499416977167,0.9170959529763876
0.7453676229637395,0.4151315315026946,0.34033913247854686,0.022890415903756532,0.3164870710568731,0.01,16.070783080786494,4000,0.0030007807072252035,0.016932914033532143,0.5725031182480663,0.003474604105576873,0.9173730149793847
0.7453676229637395,0.4151315315026946,0.34033913247854686,0.022890415903756532,0.3164870710568731,0.01,16.070783080786494,4500,0.002910308074206114,0.016581255942583084,0.565427204526228,0.0031199618242681026,0.9313804016530608
