pca_explained_variance,linear_r2,cv_r2_mean,cv_r2_std,distance_spearman,nn_recall,intrinsic_dim,step,loss
0.22721822779561107,0.028920075744625823,-0.003575788053277208,0.0036749623316985314,-0.003060562991193622,0.0025,13.84424163956317,1,0.28328943252563477
0.6359427959375055,0.5071628142053428,0.42337740862399675,0.011084403268816847,0.4560821330712769,0.01125,12.622240678389613,500,0.012184872291982174
0.7518437715418087,0.6729030600357219,0.6331400582114936,0.008398186872954651,0.669997353046969,0.05875,12.470240124996828,1000,0.007414950989186764
0.7094114481895799,0.9452808472460461,0.9036678766368162,0.006582926515302719,0.7738851501185567,0.11875,10.946642118702592,1500,0.00034939299803227186
0.7231500082251442,0.9509006202957336,0.9150162167521694,0.0066584215732864915,0.7952898347537743,0.14375,10.394125215967712,2000,0.00012948052608408034
0.7330414404023944,0.9537572578363458,0.9214403574217067,0.005926518682416156,0.8098666275290842,0.15625,9.772117574587114,2500,9.950016101356596e-05
0.7416992159939627,0.95526391390023,0.925473425586811,0.006024122577366483,0.819922716501133,0.17625,9.419857292259328,3000,8.88168069650419e-05
0.7498051629305327,0.9567363285116368,0.9294428702775578,0.005265854691009642,0.8290805149626237,0.16875,9.471169051738743,3500,6.814884545747191e-05
0.7577521382357787,0.9575889551367391,0.9327996732839686,0.005038414743009942,0.8375101998165208,0.19375,9.27084521231547,4000,8.924274879973382e-05
0.7660172336861768,0.9587604827857771,0.9359940795046674,0.005681527829834616,0.8441057415531031,0.20625,8.932084148854685,4500,5.895441063330509e-05
0.7741380103679424,0.9593643309491724,0.9386615629545446,0.005798244099950215,0.8502980102818013,0.21625,8.516022575323454,5000,8.440886449534446e-05
0.7817068178896676,0.9604729968184252,0.9415229041164371,0.004725838255515271,0.8551155286208334,0.22875,8.181418252641269,5500,7.585484127048403e-05
0.7886909699151697,0.9616800352979845,0.9442874726279973,0.004767458248369805,0.8603474154199764,0.26125,8.006888895349965,6000,4.949708818458021e-05
0.7949080506602242,0.9622625084777392,0.9463243445028203,0.004667100555600996,0.8640054299058315,0.27375,7.825982005429062,6500,4.474732486414723e-05
0.7999771929239214,0.9625006022457528,0.9476540475445893,0.0048837563137862465,0.8664996792540108,0.2775,7.533431491191455,7000,5.466778384288773e-05
0.8052226141326613,0.9629507269465893,0.9493576994601289,0.004796899133972865,0.8682378804724667,0.29625,7.611962908215028,7500,5.342461008694954e-05
0.809246636956513,0.963917406783219,0.9513233817056814,0.004934316520803924,0.8708442431922632,0.3275,7.249487518291846,8000,3.567695603123866e-05
0.812471921125503,0.9644490877193683,0.9525053769191623,0.0046336030945805995,0.8727633978579755,0.3375,7.12240153196727,8500,2.5083361833821982e-05
0.8151822817850937,0.9645519715542166,0.9532310139941561,0.004562761721666534,0.8736486841514759,0.36125,7.241065474117426,9000,4.7118064685491845e-05
0.8178310946013392,0.9646903474181823,0.9541252955818738,0.004175331406545635,0.874524694502733,0.355,7.021503665634981,9500,3.063382609980181e-05
0.8195370257333192,0.9648561287339871,0.9548402157032614,0.004153780888729623,0.8744461684419695,0.37625,6.831296601493902,10000,2.4475162717862986e-05
0.8210455879566165,0.965306255030069,0.9557007430218063,0.003894566296539989,0.8751952455055713,0.39,6.74872675242623,10500,3.202856896677986e-05
0.8227379306585925,0.9653396417711306,0.956292795773917,0.004211520075120042,0.8754253334880943,0.40125,6.7259705421480405,11000,2.5152545276796445e-05
0.8237394160085838,0.9655844619385767,0.9569076756754367,0.00469156574207688,0.8766622228480326,0.4075,6.772835873410909,11500,3.432157973293215e-05
0.8240582360268399,0.9654323873308439,0.9571500828667447,0.004273570396739738,0.8760395116348311,0.4175,6.561029685792306,12000,2.4434692022623494e-05
0.8246176069657293,0.9653904939041746,0.9574866045710761,0.004801208046007085,0.8759390811862295,0.43,6.451089909909995,12500,2.714635593292769e-05
0.8250881397853118,0.9652961639876506,0.957762567571884,0.0043429622311641275,0.8761141859108916,0.4375,6.376462098167476,13000,3.3600081223994493e-05
0.8254822494738402,0.9651649695638447,0.9578480117725933,0.004578484833892844,0.8749700454155355,0.46375,6.150504331422112,13500,3.450758958933875e-05
0.8254482300817071,0.9653289720719098,0.9582961621069593,0.004226014253701319,0.8744299448586095,0.45125,5.943905339503033,14000,3.736195503734052e-05
0.8258924142193913,0.9652421080819962,0.9584628997416751,0.0039688869428218055,0.8744997895994386,0.45875,6.11123672794367,14500,5.3549811127595603e-05
0.8259101760711148,0.9652503551992635,0.9587374632252544,0.004214621458314041,0.8750668127759081,0.45875,5.874376684047191,15000,2.44006332650315e-05
0.8253264999985755,0.9653804106815549,0.9590470707636145,0.004247871923569225,0.8743456148254745,0.465,5.617332989820418,15500,3.094784915447235e-05
0.825175568794805,0.9656117209182034,0.9594037023992339,0.004221831709711972,0.873958043366093,0.47125,5.713920266129339,16000,2.1714695321861655e-05
0.8250269527906098,0.9658415705472584,0.9598851324623914,0.0038746362269722525,0.8744083417420963,0.48875,5.716291866660198,16500,3.167978866258636e-05
0.824656017306703,0.9658040544651768,0.9599726722021537,0.0038363226560979053,0.8742511744398701,0.47875,5.708544116870125,17000,1.545264240121469e-05
0.8243499257349988,0.9660285476503153,0.9604153081705373,0.0038362757440809575,0.8746902412232983,0.48625,5.785919394039519,17500,2.380883233854547e-05
0.8244966438343434,0.9659753349129861,0.9603490389772847,0.004163980070989518,0.8737556997728788,0.48375,5.641503404759526,18000,4.212640487821773e-05
0.8237858612431534,0.9660104524337889,0.9605875214143538,0.003777728313851539,0.8737421247079331,0.50125,5.452829352591093,18500,1.87157784239389e-05
0.8236212402542342,0.9657807831824701,0.9604918284353815,0.0038283400223237717,0.8732820193831439,0.4875,5.560892486088063,19000,4.0017213905230165e-05
0.8229661443924541,0.965987703414233,0.9608816908594863,0.003998245216641109,0.873483849827913,0.49875,5.49410314196394,19500,1.6721034626243636e-05
0.82230942872567,0.9663788708542705,0.9613726556197972,0.003615778387354058,0.87357094964002,0.51875,5.201629885006358,20000,1.7653706890996546e-05
