pca_explained_variance,linear_r2,cv_r2_mean,cv_r2_std,distance_spearman,nn_recall,intrinsic_dim,step,loss,same_triangle_held_out_loss,same_triangle_held_out_accuracy,same_triangle_held_out_auc,same_triangle_in_distribution_loss,same_triangle_in_distribution_accuracy,same_triangle_in_distribution_auc
0.6384605948377936,0.9764009732410888,0.973268042556732,0.0008827841670123156,0.8266027212690232,0.565,5.851101389782484,1,0.6682611703872681,0.6201526522636414,0.8762515783309937,0.5197514801740976,0.6212607026100159,0.864173948764801,0.5653562174659184
0.6384605948377936,0.9764009732410888,0.973268042556732,0.0008827841670123156,0.8266027212690232,0.565,5.851101389782484,500,0.07216059416532516,0.2248435914516449,0.9157071113586426,0.9416073028317365,0.08523066341876984,0.9690550565719604,0.9917753152764117
0.6384605948377936,0.9764009732410888,0.973268042556732,0.0008827841670123156,0.8266027212690232,0.565,5.851101389782484,1000,0.05271602421998978,0.28767141699790955,0.9208385348320007,0.9500904457416963,0.03247423842549324,0.9903316497802734,0.9991993265989391
0.6384605948377936,0.9764009732410888,0.973268042556732,0.0008827841670123156,0.8266027212690232,0.565,5.851101389782484,1500,0.013579456135630608,0.34831637144088745,0.9244368076324463,0.9545477453344413,0.033130474388599396,0.98407381772995,0.9997622734980933
0.6384605948377936,0.9764009732410888,0.973268042556732,0.0008827841670123156,0.8266027212690232,0.565,5.851101389782484,2000,0.007993623614311218,0.43141594529151917,0.9234980940818787,0.9541226045285847,0.009280103258788586,0.9994680881500244,0.9999973059553675
0.6384605948377936,0.9764009732410888,0.973268042556732,0.0008827841670123156,0.8266027212690232,0.565,5.851101389782484,2500,0.0028601547237485647,0.48345762491226196,0.9243742227554321,0.9553984332308368,0.0030415975488722324,1.0,1.0
0.6384605948377936,0.9764009732410888,0.973268042556732,0.0008827841670123156,0.8266027212690232,0.565,5.851101389782484,3000,0.0017774964217096567,0.5421797633171082,0.9254693388938904,0.9553641834321169,0.0014085160801187158,1.0,1.0
0.6384605948377936,0.9764009732410888,0.973268042556732,0.0008827841670123156,0.8266027212690232,0.565,5.851101389782484,3500,0.0006296998471952975,0.588132917881012,0.9261890053749084,0.9552668466507808,0.0008744810475036502,1.0,1.0
0.6384605948377936,0.9764009732410888,0.973268042556732,0.0008827841670123156,0.8266027212690232,0.565,5.851101389782484,4000,0.0005029405001550913,0.6189507842063904,0.9262202978134155,0.9560613453756113,0.0006408171611838043,1.0,1.0
0.6384605948377936,0.9764009732410888,0.973268042556732,0.0008827841670123156,0.8266027212690232,0.565,5.851101389782484,4500,0.004883782472461462,0.6173430681228638,0.924624502658844,0.9559028040640206,0.01002572849392891,0.9966833591461182,0.9999727926514204
0.6384605948377936,0.9764009732410888,0.973268042556732,0.0008827841670123156,0.8266027212690232,0.565,5.851101389782484,5000,0.00034123106161132455,0.662761926651001,0.9256570935249329,0.9559126903246238,0.00033479678677394986,1.0,1.0
0.6384605948377936,0.9764009732410888,0.973268042556732,0.0008827841670123156,0.8266027212690232,0.565,5.851101389782484,5500,0.00018705992260947824,0.684717059135437,0.925719678401947,0.9559902771561245,0.0002306060923729092,1.0,1.0
0.6384605948377936,0.9764009732410888,0.973268042556732,0.0008827841670123156,0.8266027212690232,0.565,5.851101389782484,6000,0.00011276917211944237,0.7133001089096069,0.9254067540168762,0.9557440054387976,0.00018964213086292148,1.0,1.0
0.6384605948377936,0.9764009732410888,0.973268042556732,0.0008827841670123156,0.8266027212690232,0.565,5.851101389782484,6500,0.00011013326729880646,0.7361460328102112,0.9255945086479187,0.955770910513316,0.0001336631248705089,1.0,1.0
0.6384605948377936,0.9764009732410888,0.973268042556732,0.0008827841670123156,0.8266027212690232,0.565,5.851101389782484,7000,5.358408088795841e-05,0.7563959956169128,0.9251251816749573,0.9558906471234706,0.00010641905100783333,1.0,1.0
0.6384605948377936,0.9764009732410888,0.973268042556732,0.0008827841670123156,0.8266027212690232,0.565,5.851101389782484,7500,6.505259079858661e-05,0.7920243740081787,0.924624502658844,0.9554297487512952,8.064546273089945e-05,1.0,1.0
0.6384605948377936,0.9764009732410888,0.973268042556732,0.0008827841670123156,0.8266027212690232,0.565,5.851101389782484,8000,1.3455650332616642e-05,0.8189175128936768,0.9244055151939392,0.9552432369964636,6.705762643832713e-05,1.0,1.0
0.6384605948377936,0.9764009732410888,0.973268042556732,0.0008827841670123156,0.8266027212690232,0.565,5.851101389782484,8500,5.614259134745225e-05,0.8413415551185608,0.9244993925094604,0.9555006589711833,4.686594911618158e-05,1.0,1.0
0.6384605948377936,0.9764009732410888,0.973268042556732,0.0008827841670123156,0.8266027212690232,0.565,5.851101389782484,9000,1.549358967167791e-05,0.8619459867477417,0.9246557950973511,0.9556783859483282,3.302596815046854e-05,1.0,0.9999999999999999
0.6384605948377936,0.9764009732410888,0.973268042556732,0.0008827841670123156,0.8266027212690232,0.565,5.851101389782484,9500,3.132806159555912e-05,0.8900091648101807,0.9240612983703613,0.9557068845616561,3.161608401569538e-05,1.0,1.0
