pca_explained_variance,linear_r2,cv_r2_mean,cv_r2_std,distance_spearman,nn_recall,intrinsic_dim,step,loss,held_out_loss,held_out_spearman,in_distribution_loss,in_distribution_spearman
0.24055449724433914,0.23945037176316003,-0.03429711318420446,0.01975612851977254,0.0032136425238614525,0.0,18.001741263987658,1,0.14958986639976501,0.05345022305846214,0.0013057966368662465,0.06046446040272713,0.11017184929438617
0.6523690435000541,0.9778306350275223,0.46341866625686007,0.017359276549662826,0.8759004318603408,0.29,10.214236595571254,500,0.0001397316955262795,0.00024092051899060607,0.9966573466149017,0.0001315524277742952,0.9974955546664229
0.6713592575771576,0.9788943163916975,0.4897523823120274,0.018273312394496276,0.8844576789963958,0.38,7.816637495985107,1000,8.040987449930981e-05,0.0001255097013199702,0.9981245127255316,5.238672747509554e-05,0.9987662294745899
0.6885391585675888,0.9795691160374878,0.5173480433252549,0.01966029067878623,0.8891965416806394,0.44,6.639468339199396,1500,4.432048444868997e-05,0.00010236394155072048,0.9985155195681512,3.969918179791421e-05,0.999121222950546
0.7002389101728869,0.9788758683962125,0.5401306291520515,0.01930777611416798,0.889777743300981,0.5,6.160042941051185,2000,2.3817694454919547e-05,0.00010202871635556221,0.9986278153086304,3.298563387943432e-05,0.9992780414174887
0.7155712641203849,0.978357548343078,0.5701308908280042,0.020407577214485256,0.89003442608656,0.53,6.047182768462131,2500,2.9294853447936475e-05,0.00010440625192131847,0.9987312065410539,4.4168726162752137e-05,0.9993999343835918
0.7244837368802511,0.978301935320654,0.5928712942936786,0.02053474128241594,0.8894705988721369,0.53,5.9137789886859835,3000,3.618127084337175e-05,9.627663530409336e-05,0.998620988519121,3.4250711905770004e-05,0.9992918928909094
0.7325796775559885,0.978337038061832,0.6165626480222505,0.021293952620917694,0.8896804918229817,0.56,5.603834958130034,3500,4.723008896689862e-05,9.214040619553998e-05,0.9988738765479004,2.990107714140322e-05,0.9994196232636683
0.7379632791322772,0.9781066607950737,0.6350948370861662,0.021299508805249077,0.8892233630388623,0.59,5.472686076398137,4000,6.90642191329971e-05,0.0001678583794273436,0.9985991230048955,0.000121448771096766,0.9990183262908486
0.7464015897780676,0.9781853846715584,0.6626258083936576,0.021714610059767974,0.8892114987202657,0.61,5.246752224548009,4500,2.0972584025003016e-05,5.991349826217629e-05,0.9992649823294986,1.2463538951124065e-05,0.9996475789405365
0.7553386860108027,0.9778476470571584,0.6881378596002377,0.02187608677830325,0.8897878317710294,0.63,4.828663835411571,5000,3.117477899650112e-05,7.785437628626823e-05,0.9990560232071268,1.9539103959687054e-05,0.9994287256604878
0.7578463625185092,0.9780301582813792,0.7053215084623765,0.021821401811182358,0.8892959518005475,0.65,4.741174821804523,5500,1.0204635145782959e-05,5.88814182265196e-05,0.9993024802023105,1.3580082850239705e-05,0.9996859673097312
0.7630103321844229,0.9782912354939334,0.7281554419831603,0.021505185583672135,0.8903785493038645,0.62,4.465805563363223,6000,1.724033063510433e-05,7.363944314420223e-05,0.9992725016918566,2.1780249880976044e-05,0.9996462927322901
0.7672805307911003,0.9788640861269027,0.7474735396519507,0.021563420175280568,0.8899866316294982,0.67,4.154593990487879,6500,1.8607206584420055e-05,6.799256516387686e-05,0.9990862985345159,2.321407555427868e-05,0.9994630575267522
0.7677118336703873,0.9786030827636336,0.7612099536596767,0.021131583336469043,0.8896129567449549,0.68,4.144268909672533,7000,5.457075167214498e-05,7.340294541791081e-05,0.9990588924375003,2.6185029128100723e-05,0.9992915960736218
