pca_explained_variance,linear_r2,cv_r2_mean,cv_r2_std,distance_spearman,nn_recall,intrinsic_dim,step,loss
0.12740185657343397,0.04738177205518067,-0.006807429599704285,0.007310447377369908,-0.005463507658783127,0.00375,23.121062142308663,1,0.12923389673233032
0.5755321518703103,0.9494378330031092,0.9102686854349686,0.00814677161363665,0.7868059649839059,0.05,18.931191845747698,500,0.0008177091367542744
0.6264991495163159,0.9547285743907072,0.926599667627649,0.005361048295392601,0.8282466493532546,0.06875,17.536671518181908,1000,0.00020016985945403576
0.6510872064639519,0.9565164425493194,0.9318624002204199,0.005564312029482014,0.8448361910945943,0.09875,16.29545328084522,1500,8.118896948872134e-05
0.6715131450991758,0.9575348308326872,0.935534338062714,0.00460999930717717,0.8547858680669015,0.115,15.486127439358487,2000,8.059237006818876e-05
0.6894868584230908,0.9588218814283418,0.9388898853351817,0.005139111663571365,0.8634979501538746,0.13875,14.14932959313118,2500,0.0001146016365964897
0.706276861998331,0.960427744293257,0.9425542954984788,0.005324041488260853,0.8713714556142786,0.1525,13.809014416537828,3000,9.15111304493621e-05
0.7235753005214955,0.9613810752293119,0.9450429792146402,0.004612565314640283,0.8764423832237832,0.15875,13.679655707879679,3500,0.0001253966911463067
0.7372809052095864,0.962610261478074,0.947677358600431,0.004346359267728104,0.8813332372476791,0.18625,13.603843239092912,4000,7.714767707511783e-05
0.753667453816021,0.9634809461190083,0.9502150552759326,0.004626419992319229,0.8852546548752752,0.20125,13.005323781382328,4500,6.13927113590762e-05
0.7645067118311186,0.963990181490025,0.9516501819804114,0.004834946400588951,0.8871823032140553,0.225,12.258873898943534,5000,8.00393900135532e-05
0.7755354892422643,0.965099589543014,0.9534464297839034,0.0035234931451029934,0.887982262604454,0.24,12.329873594400796,5500,4.28617640864104e-05
0.7828144744095638,0.9658859824604755,0.9549128075617705,0.0037655099806914723,0.8896085100390239,0.25625,12.013801000014697,6000,4.8569057980785146e-05
0.7909824946863079,0.9672187111034942,0.9569268090196337,0.0035170828111676542,0.891393081657487,0.28875,12.041630108791525,6500,3.6124234611634165e-05
0.7966895526791095,0.9681185965917339,0.958275790887631,0.003260102923350551,0.8923673740763725,0.28,11.505830061409934,7000,0.00010380397725384682
0.8021696576548243,0.9690715513793725,0.959658006800493,0.0029053185378315137,0.8930704422270784,0.3,10.94574073669062,7500,3.69574008800555e-05
0.8053852562232269,0.9696746713563271,0.960754449966075,0.0031450486198737354,0.8946776391501687,0.31375,11.337390978333932,8000,3.84348641091492e-05
