pca_explained_variance,linear_r2,cv_r2_mean,cv_r2_std,distance_spearman,nn_recall,intrinsic_dim,step,loss,distance_held_out_loss,distance_held_out_spearman,distance_in_distribution_loss,distance_in_distribution_spearman,same_triangle_held_out_loss,same_triangle_held_out_accuracy,same_triangle_held_out_auc,same_triangle_in_distribution_loss,same_triangle_in_distribution_accuracy,same_triangle_in_distribution_auc
0.1281444213839305,0.04508969829127107,-0.00654118738047711,0.0058455209768019135,-0.002790976384349326,0.0,21.33478580100679,1,0.2637823522090912,0.06943821161985397,-0.0028471161076151436,0.06951909512281418,0.00045210036930035216,0.6155104041099548,0.8762515783309937,0.49565228441462617,0.6156415939331055,0.8762202858924866,0.4914505072509503
0.6063992553071942,0.6656517216860481,0.5859739823531019,0.02627324590831026,0.5108743456995348,0.0225,17.839069653549277,500,0.01287928782403469,0.007276397664099932,0.798283385472117,0.007219898980110884,0.8019591541687635,0.031505048274993896,0.9830725789070129,0.9984172412773501,0.02978263609111309,0.9835419058799744,0.9986159712269908
0.6257949637450866,0.8177853132977296,0.722887072714699,0.018517721930858926,0.5621428039052422,0.0525,15.819689190822805,1000,0.0026131647173315287,0.0023291483521461487,0.947796987434861,0.002285213675349951,0.949162563728765,0.009475610218942165,0.9965581893920898,0.9999885427719586,0.006718291901051998,0.997622013092041,0.9999949631635753
0.6274606483893128,0.8758296104231651,0.7890405585710993,0.013174987254544402,0.5757963443750514,0.0775,14.420426116560922,1500,0.0008309709373861551,0.0008045839495025575,0.9830638827394342,0.0007807829533703625,0.9838499450256399,7.537273631896824e-05,1.0,1.0,6.190655403770506e-05,1.0,1.0
0.6262367921739808,0.8966999823987335,0.8218241167904157,0.013340160676968148,0.5812549807155426,0.07,14.240476299398637,2000,0.0005010994500480592,0.0005452522891573608,0.989426880115822,0.0005456777289509773,0.9896517805586018,0.00010011727863457054,0.9999374151229858,0.9999999999999999,3.740525062312372e-05,1.0,1.0
0.6278246599151133,0.9109852642151324,0.841008783466845,0.011881744000900703,0.5938664518503933,0.08625,13.481346379027341,2500,0.00021573070262093097,0.00025216961512342095,0.9951686535906197,0.00024452508660033345,0.9953623532911765,5.576181138167158e-05,0.9999687075614929,1.0,2.2126763724372722e-05,1.0,1.0
0.6277153068473132,0.9161166340946203,0.8510881582673037,0.011254042151604155,0.6022998322434578,0.09125,13.085117105657922,3000,0.00021474642562679946,0.0002180652372771874,0.9958155179732855,0.00020950991893187165,0.9959367047007645,2.4366789148189127e-05,1.0,1.0,1.401794816047186e-05,1.0,1.0
0.6269814764371531,0.9197955462461477,0.8591853435132908,0.01126620260794579,0.6108187975020276,0.10125,12.908125227739434,3500,0.00014279397146310657,0.00017443022807128727,0.9968160898415912,0.0001683200098341331,0.9969156404002611,3.366719829500653e-05,0.9999687075614929,1.0,4.133584661758505e-05,1.0,1.0
0.6258299089497034,0.9224602490843614,0.866472399814748,0.01092717419299066,0.6194590369607865,0.115,12.979108848907178,4000,0.00016820842574816197,0.00017289817333221436,0.9967602857574329,0.00016605477139819413,0.9968589691455259,1.3610765563498717e-05,1.0,1.0,1.6640582543914206e-05,1.0,0.9999999999999999
0.6250310156223825,0.925825831038804,0.8741849988606887,0.010283480990350617,0.6282523094327304,0.10875,13.124414773188176,4500,0.00010012529673986137,0.00012173930736025795,0.997720706101351,0.00011680622992571443,0.9978055177134141,2.9734517738688737e-05,1.0,1.0,5.804847023682669e-05,1.0,1.0
0.6238046785800654,0.9280293852144154,0.8808204187806146,0.009405309653435077,0.6373607302049077,0.13,12.788625114020354,5000,0.0001018026887322776,0.00013084450620226562,0.9974665990654277,0.00012941718159709126,0.9974902869367989,5.5972242989810184e-05,0.9999687075614929,1.0,0.00019004213390871882,0.9999374151229858,0.9999999909734114
0.6228043271267762,0.9301839602230657,0.8872559476444133,0.009314088443784197,0.6471502812666333,0.15625,12.544794282835399,5500,9.882351150736213e-05,0.00014968968753237277,0.9971627130842996,0.00014565324818249792,0.9972629136329195,0.00015416300448123366,0.9999374151229858,0.9999999909714514,0.0002358417259529233,0.9999374151229858,0.9999999548670571
0.6227547463971634,0.9325686192075396,0.8934552677600326,0.008619172054741914,0.6573066289069626,0.16375,12.629625954146299,6000,9.642424993216991e-05,0.0001371072285110131,0.997385893595837,0.00013564343680627644,0.9973827145014265,0.00028294959338381886,0.9999061226844788,0.9999999187430635,0.0005012087640352547,0.9998435378074646,0.9999998375214055
