pca_explained_variance,linear_r2,cv_r2_mean,cv_r2_std,distance_spearman,nn_recall,intrinsic_dim,step,loss
0.1574338127715103,0.026769780943644246,-0.008634421797529735,0.005504235532189529,0.009995579986652884,0.0,18.19354151265359,1,0.1305021345615387
0.6077859794328897,0.6635038287486777,0.6196463604039504,0.017680520544447163,0.663882922066536,0.025,15.743774955132697,500,0.008261231705546379
0.6568213618791054,0.9564377137579156,0.9185997599047319,0.007595457765456623,0.8029345858053238,0.08625,15.066541486727445,1000,0.00025009765522554517
0.6775101739404277,0.9577345434634197,0.9261497291135029,0.007902280076987392,0.8222202162894373,0.115,13.586283330375464,1500,0.0001354515552520752
0.690921899384064,0.9588493961534809,0.9303761501795401,0.007778308111293676,0.8343016665926197,0.11375,12.544505348831093,2000,8.420537051279098e-05
0.7026311541320001,0.9593881390158867,0.9336518883952397,0.007307225139365416,0.8435882340274309,0.12125,12.023766705551322,2500,7.178830855991691e-05
0.7144768749167386,0.9598800260095474,0.9365051865212346,0.0073111796361833075,0.8515262363923143,0.1325,11.64518351158686,3000,5.742935900343582e-05
0.7257791498686356,0.9591993983545963,0.9378465657462929,0.005941719805179698,0.8560224562560288,0.15,11.378314788453046,3500,0.00010126765118911862
0.7373833092524961,0.9601311455286216,0.9408365876114381,0.006193771611939087,0.8611375585678628,0.15875,11.346862382519685,4000,5.863894330104813e-05
0.748496424760785,0.9599125857915165,0.9422985455856372,0.006324572998176527,0.8633214673644813,0.195,10.957011411267452,4500,7.046102109597996e-05
0.7574741630426152,0.9606205141749603,0.9444527690415763,0.005959985336495392,0.8674618444656905,0.1925,10.625343754965712,5000,7.133485632948577e-05
0.7661426540415133,0.960468043641202,0.9456676922618801,0.005567623846725963,0.8688678214800952,0.22625,10.63097679186257,5500,5.989638884784654e-05
0.7737575256586295,0.9605992657687398,0.94678123688458,0.005502520611119171,0.8694890060444687,0.23375,10.516663296828412,6000,6.81880337651819e-05
0.7800122439419722,0.9615684633555053,0.9487998696544144,0.005273610728323827,0.8716705874786618,0.24125,10.546001395881193,6500,4.7159395762719214e-05
0.784876546267073,0.9619749901190948,0.9497892817974269,0.005506780162699433,0.871388104606666,0.27125,10.106802241205825,7000,8.578099368605763e-05
0.788126302039319,0.9621008411898795,0.9507347583943883,0.005082182363629081,0.872974967937084,0.27,9.574923241927095,7500,3.9442373235942796e-05
0.7908217656346226,0.9624969953479569,0.951637673388619,0.00479631784088808,0.8727330026530531,0.29625,9.429097962035632,8000,3.779884718824178e-05
0.792660937300524,0.9624737403501351,0.9520411445675505,0.0050403112703002635,0.8718038875187394,0.315,9.08834348114308,8500,4.9111324187833816e-05
0.7936299643703525,0.9628344615314328,0.9526654729539304,0.004921422338852081,0.871988428751032,0.3325,9.066930563069599,9000,4.6268876758404076e-05
0.7939162409861698,0.9635374154765005,0.9535685954381213,0.005184096465869089,0.8723801937085893,0.33375,8.338868389584642,9500,2.961315112770535e-05
0.794432638086855,0.9635824410481261,0.9539919484831205,0.00451410036501474,0.8715978434428033,0.365,8.72987126742649,10000,2.368395507801324e-05
0.794401741121571,0.9638352562353367,0.9544302596194936,0.004976884633361627,0.8719686820260301,0.3625,8.25386017944065,10500,4.2230705730617046e-05
0.7938167494509916,0.9644333659556295,0.9552392289090861,0.004566888405580185,0.8716298010551037,0.38,8.181559445235315,11000,3.147064853692427e-05
0.7932696409206065,0.9649246010011144,0.9558148132309233,0.00464081635612868,0.8714103712884426,0.3925,8.177032743468033,11500,3.0030536436242983e-05
0.7923278817091912,0.9651387221406438,0.9562175503575097,0.004931923431093454,0.8704078487872277,0.39875,7.895116956358286,12000,3.286042920080945e-05
0.7912475945558212,0.9652298439473177,0.9566483969299358,0.004825812203451099,0.8701660876001851,0.41375,7.977333768787744,12500,3.2691510568838567e-05
0.7894831888338727,0.9656308860906547,0.9571758444232674,0.0042180614031209025,0.8699778344305824,0.41375,7.642637789973779,13000,2.5486559025011957e-05
0.7882747933979996,0.9658413606204482,0.9575300333152477,0.00431494870109557,0.8697741067599566,0.43875,7.645658994172989,13500,1.607948615856003e-05
0.7865845279379157,0.9662127418139318,0.9580325366910099,0.004058479260368986,0.8679651820555081,0.4475,7.367995993028365,14000,2.9692779207834974e-05
0.7846109350733635,0.9660327546261823,0.9581248145688693,0.0038505452998157026,0.8676595650422534,0.4525,7.2201777343787885,14500,1.8205673768534325e-05
0.7829972028932889,0.966374392256985,0.9586026587582506,0.003848072070362151,0.8666930063877262,0.45625,7.208273574430544,15000,1.6402222172473557e-05
0.7819549993533602,0.9668417793014462,0.9593298524175451,0.0038407589672658786,0.867826723983287,0.4875,7.058716592977251,15500,1.4883550647937227e-05
0.7804631028898291,0.9671359094333922,0.9597160258726994,0.0038894724549586777,0.8675312468918805,0.4725,7.198717136115252,16000,1.9086488464381546e-05
0.7787676229522467,0.9671535922456369,0.9598640684480939,0.004103626384340379,0.8663332522122934,0.4875,6.940784048076354,16500,2.775216125883162e-05
0.7769377270943549,0.967468159620479,0.9604051915983817,0.004041546687605973,0.8667339969210559,0.4975,6.7930776221501885,17000,1.3550753465096932e-05
0.7753701788928387,0.9674808490762472,0.9605142461682361,0.0037454610283797645,0.8659581812671632,0.52375,6.9342970757379145,17500,2.4755645426921546e-05
0.7735048986568489,0.9670868179032786,0.9603990653038459,0.004111672177711392,0.8650725240812145,0.51875,6.732677922070833,18000,1.516630709375022e-05
0.7720079312427477,0.9675923900588255,0.9611373167935107,0.003684912489418402,0.8656682668531581,0.51375,6.5600286558660645,18500,1.4754829862795305e-05
0.7699751268155453,0.9679220076503614,0.9616055872481534,0.00353390500699707,0.8647276610399413,0.525,6.532800058381688,19000,1.3519293133867905e-05
0.7688823791664746,0.9679440878009501,0.9616861335310996,0.003410993239449144,0.8645362536865748,0.52125,6.618636579134298,19500,1.8490583897801116e-05
0.766697357730733,0.9679504105400737,0.961933571127284,0.0034454088990454094,0.8637335840244236,0.52625,6.5150365428745,20000,1.6889218386495486e-05
