pca_explained_variance,linear_r2,cv_r2_mean,cv_r2_std,distance_spearman,nn_recall,intrinsic_dim,step,loss,distance_held_out_loss,distance_held_out_spearman,distance_in_distribution_loss,distance_in_distribution_spearman
0.7453676229637395,0.4151315315026946,0.34033913247854686,0.022890415903756532,0.3164870710568731,0.01,16.070783080786494,1,0.10443517565727234,0.0731906145811081,-0.0748668198673569,0.07265220582485199,-0.07993708346970443
0.7453676229637395,0.4151315315026946,0.34033913247854686,0.022890415903756532,0.3164870710568731,0.01,16.070783080786494,500,0.009637312963604927,0.009866085834801197,0.6907488522441174,0.009658155962824821,0.7044813264833166
0.7453676229637395,0.4151315315026946,0.34033913247854686,0.022890415903756532,0.3164870710568731,0.01,16.070783080786494,1000,0.008794965222477913,0.009743338450789452,0.7038893011145126,0.009559404104948044,0.7160828941566566
0.7453676229637395,0.4151315315026946,0.34033913247854686,0.022890415903756532,0.3164870710568731,0.01,16.070783080786494,1500,0.007644291501492262,0.009138907305896282,0.7181275719930263,0.008896337822079659,0.7327983369097176
0.7453676229637395,0.4151315315026946,0.34033913247854686,0.022890415903756532,0.3164870710568731,0.01,16.070783080786494,2000,0.010258432477712631,0.009065883234143257,0.7221987960067678,0.008829447440803051,0.7367906045164827
0.7453676229637395,0.4151315315026946,0.34033913247854686,0.022890415903756532,0.3164870710568731,0.01,16.070783080786494,2500,0.01130321342498064,0.009037819691002369,0.7281460161298716,0.008707118220627308,0.7467095532293683
0.7453676229637395,0.4151315315026946,0.34033913247854686,0.022890415903756532,0.3164870710568731,0.01,16.070783080786494,3000,0.008036106824874878,0.008944534696638584,0.7289410029980072,0.008591605350375175,0.7462630153919622
0.7453676229637395,0.4151315315026946,0.34033913247854686,0.022890415903756532,0.3164870710568731,0.01,16.070783080786494,3500,0.006974171381443739,0.008923685178160667,0.7336928012404419,0.008550374768674374,0.7513279865585049
0.7453676229637395,0.4151315315026946,0.34033913247854686,0.022890415903756532,0.3164870710568731,0.01,16.070783080786494,4000,0.008751701563596725,0.009098502807319164,0.7299103627681459,0.008678626269102097,0.7505047327332539
0.7453676229637395,0.4151315315026946,0.34033913247854686,0.022890415903756532,0.3164870710568731,0.01,16.070783080786494,4500,0.008702486753463745,0.008806715719401836,0.738566790692762,0.008418304845690727,0.7571829998544308
0.7453676229637395,0.4151315315026946,0.34033913247854686,0.022890415903756532,0.3164870710568731,0.01,16.070783080786494,5000,0.008525239303708076,0.008897539228200912,0.7352178100612697,0.00844399631023407,0.755657013107011
0.7453676229637395,0.4151315315026946,0.34033913247854686,0.022890415903756532,0.3164870710568731,0.01,16.070783080786494,5500,0.007834937423467636,0.008702867664396763,0.7407272995283926,0.008211378939449787,0.7627741584161809
0.7453676229637395,0.4151315315026946,0.34033913247854686,0.022890415903756532,0.3164870710568731,0.01,16.070783080786494,6000,0.00897908303886652,0.008628107607364655,0.7429143520757405,0.008237834088504314,0.7609835412197941
0.7453676229637395,0.4151315315026946,0.34033913247854686,0.022890415903756532,0.3164870710568731,0.01,16.070783080786494,6500,0.008737485855817795,0.00868836697191,0.7449164446275767,0.008271911181509495,0.7627940794204146
0.7453676229637395,0.4151315315026946,0.34033913247854686,0.022890415903756532,0.3164870710568731,0.01,16.070783080786494,7000,0.007713180501013994,0.008623315952718258,0.7456201191847497,0.008189705200493336,0.7640093503994956
