pca_explained_variance,linear_r2,cv_r2_mean,cv_r2_std,distance_spearman,nn_recall,intrinsic_dim,step,loss,held_out_loss,held_out_spearman,in_distribution_loss,in_distribution_spearman
0.6035950449116876,1.0,-3.7333834387001614,5.946509302550024,0.1276679841897233,0.2,8.61074233446167,1,0.2678391933441162,0.1570284217596054,-0.7999999999999999,0.0769677385687828,0.39999999999999997
0.7369718415798894,1.0,-3.5369216110503423,5.693148594840424,0.7836627140974967,0.6,4.675750091609935,500,5.930412411148112e-14,0.021907875314354897,1.0,2.8005375796169574e-14,1.0
0.7434083089370926,1.0,-3.5275340460503046,5.6857424932442004,0.7961791831357048,0.6,4.617015589734771,1000,1.454128817357514e-09,0.02292020060122013,1.0,9.859292271485742e-10,1.0
0.7434150680192526,1.0,-3.5275542685732866,5.685770645975004,0.7961791831357048,0.6,4.617184717918656,1500,1.1873965352626747e-13,0.02292618528008461,1.0,4.4431125445498765e-13,1.0
0.7649941766424244,1.0,-3.4809394187185196,5.631699119610006,0.8106719367588932,0.7,4.443406856560072,2000,1.4258125929922372e-14,0.019681816920638084,1.0,1.3572476476042539e-14,1.0
0.764998483808423,1.0,-3.480960631424177,5.631725975739169,0.8106719367588932,0.7,4.443530114481123,2500,1.4030443473700416e-14,0.019684111699461937,1.0,1.7430501486614958e-14,1.0
0.7861621342342717,1.0,-3.416774763121203,5.561717219273204,0.8176548089591568,0.7,3.9639433492369207,3000,8.914024363093631e-08,0.02923288382589817,0.7999999999999999,3.0157522701301787e-08,1.0
0.7861797537937772,1.0,-3.416779437019102,5.561726011891129,0.8176548089591568,0.7,3.9668547333412465,3500,8.55955931133856e-15,0.02916095405817032,0.7999999999999999,1.1324274851176597e-14,1.0
0.7861773761014894,1.0,-3.4168068275897503,5.561756258482382,0.8176548089591568,0.7,3.9668782486593117,4000,4.952635523913784e-15,0.029161278158426285,0.7999999999999999,4.579669976578771e-15,1.0
0.7861749606489584,1.0,-3.4168344383936464,5.561786893538754,0.8176548089591568,0.7,3.9669071781683125,4500,3.958682340265973e-14,0.029161587357521057,0.7999999999999999,8.315570454442422e-14,1.0
0.7884406946012109,1.0,-3.4056091211132893,5.547907377987722,0.8225296442687747,0.7,3.8247586805464904,5000,1.3277139804257487e-13,0.02638014405965805,1.0,1.0016987239680475e-13,1.0
0.7911945160801914,1.0,-3.386818026201765,5.522223419846474,0.8324110671936759,0.7,4.007523862810309,5500,5.5055626724254125e-11,0.021491294726729393,1.0,6.97153723638877e-11,1.0
0.7922871870013359,1.0,-3.3734650335498864,5.5053263498040295,0.8301712779973649,0.7,3.9572933248882167,6000,1.692690987376011e-10,0.019096054136753082,1.0,1.1419909462517808e-10,1.0
0.795173480308365,1.0,-3.357297056468049,5.484876620605416,0.8370223978919631,0.7,4.054911039784052,6500,1.4531874592549343e-09,0.02052972838282585,1.0,1.1797767207610832e-09,1.0
0.7959670668094607,1.0,-3.3358408319602555,5.45894099320654,0.84532279314888,0.7,4.010248397840783,7000,2.930333926898232e-13,0.01825619302690029,1.0,4.838629497072588e-13,1.0
0.7970087155019239,1.0,-3.3279421372223785,5.4484803311083345,0.8463768115942027,0.7,4.071940386639493,7500,2.7435212359705474e-06,0.019116615876555443,1.0,6.8566664594982285e-06,1.0
0.7940289214169771,1.0,-3.283838601791769,5.396568989878151,0.8541501976284583,0.8,4.497854496214189,8000,1.3490859601006377e-05,0.01787731423974037,1.0,4.198147507850081e-06,1.0
0.7940202444293722,1.0,-3.2822960905510095,5.3945441995792125,0.8470355731225296,0.8,4.422703677596688,8500,2.8350152087019964e-14,0.016960497945547104,1.0,3.6637359812630166e-14,1.0
0.7947022956164969,1.0,-3.273441493933545,5.382913179637924,0.8500658761528327,0.8,4.742408800484108,9000,1.0019771679026235e-09,0.015878355130553246,1.0,4.094447003666346e-09,1.0
0.793321026604576,1.0,-3.240966245978824,5.337213597261881,0.8499341238471673,0.9,4.849504427336723,9500,2.411863243845236e-11,0.014955821447074413,1.0,1.4642190238056685e-10,1.0
0.7803654882946468,1.0,-3.2050913560811325,5.3000239180536735,0.8383399209486165,0.9,5.812480467907694,10000,1.1174196117014201e-11,0.011918425559997559,1.0,7.391781631227445e-12,1.0
0.7798408535515423,1.0,-3.202128629239488,5.298392364154223,0.8380764163372857,0.9,6.003063891839918,10500,0.00015146806254051626,0.010864715091884136,1.0,5.291134584695101e-05,1.0
0.7820699773963569,1.0,-3.182912949871965,5.267281048529657,0.8372859025032937,0.9,5.702100140981355,11000,4.095248445912247e-15,0.01188891101628542,1.0,5.245803791353865e-15,1.0
0.7805878747806516,1.0,-3.1637377784808485,5.23745966395633,0.8359683794466403,0.9,5.661762542909342,11500,5.038967021420149e-09,0.010876717045903206,1.0,5.541126224528625e-09,1.0
0.7814586925753518,1.0,-3.143058685608076,5.212967236328911,0.8387351778656125,0.9,5.533447053814129,12000,1.5647817264152764e-08,0.009695963934063911,1.0,1.054847231785061e-08,1.0
0.7806857459662128,1.0,-3.131180890156626,5.1997874141311335,0.8401844532279314,0.9,5.380084515542927,12500,9.149175639322493e-07,0.010818304494023323,1.0,1.1965896646870533e-06,1.0
0.7805674059285703,1.0,-3.131116893836124,5.199675245519238,0.8401844532279314,0.9,5.407965146699569,13000,2.6160172118816494e-12,0.011069723404943943,1.0,1.6050494267005888e-12,1.0
0.7807733957551986,1.0,-3.1121909840922766,5.17595006623295,0.8538866930171278,0.9,5.510540905627842,13500,5.571831190875898e-12,0.010616005398333073,1.0,3.1954439094761256e-12,1.0
0.7774213750240494,1.0,-3.0969338095299044,5.155211359114119,0.8534914361001316,0.8,5.4622171311534204,14000,1.7545546612818264e-11,0.009802824817597866,1.0,1.971933727418218e-11,1.0
0.7738325350776423,1.0,-2.826712060501094,4.789434746473921,0.8770750988142292,0.8,5.094236745866978,14500,3.7175124090182976e-15,0.03221869096159935,0.39999999999999997,1.887379141862766e-15,1.0
0.7738329491801017,1.0,-2.8267926093721516,4.789534488349556,0.8770750988142292,0.8,5.0939469450545065,15000,1.6631661325927638e-14,0.03221665322780609,0.39999999999999997,5.134781488891349e-15,1.0
0.7738334837560836,1.0,-2.826873343936515,4.789634976908742,0.8770750988142292,0.8,5.093623764395872,15500,6.87297441182011e-15,0.03221464902162552,0.39999999999999997,1.199040866595169e-14,1.0
0.7738841339106999,1.0,-2.82445610061882,4.786252052858053,0.875494071146245,0.8,5.080600594509578,16000,3.761626032883214e-08,0.03154947608709335,0.39999999999999997,1.76842007704181e-08,1.0
0.7713805598890282,1.0,-2.825505615999872,4.788952920482421,0.8745718050065875,0.8,5.073169519085846,16500,1.0483463402932713e-10,0.03149213641881943,0.39999999999999997,1.1827883117376814e-10,1.0
0.7715200367220393,1.0,-2.8194046889668027,4.781937433887595,0.8799736495388668,0.8,5.118319939759922,17000,2.4366016759813647e-07,0.02969878911972046,0.39999999999999997,8.350372127097216e-08,1.0
0.7708323042560521,1.0,-2.816306225395579,4.7775961812959435,0.8737812911725953,0.8,5.1416440637695136,17500,2.7057890150672392e-08,0.029139092192053795,0.39999999999999997,1.5851583157200366e-08,1.0
0.7698559297734113,1.0,-2.807110263695969,4.764878442475962,0.8786561264822133,0.8,5.100810487412403,18000,1.217564715716435e-07,0.02812957763671875,0.39999999999999997,1.704877483632572e-08,1.0
0.7700204525628287,1.0,-2.797965129410229,4.751598769288281,0.8770750988142292,0.8,5.194891504324425,18500,1.5313897705482304e-08,0.027066471055150032,0.39999999999999997,6.5923000391876485e-09,1.0
0.7646581567022394,1.0,-2.78324171249927,4.728335795079792,0.8811594202898549,0.8,5.637678532454057,19000,3.5837218609335864e-14,0.026196978986263275,0.7999999999999999,1.9456658506555868e-14,1.0
0.7647862148844964,1.0,-2.7697137007114994,4.710878952344571,0.8816864295125164,0.7,5.948577286157678,19500,1.1591514414988069e-09,0.024078194051980972,0.7999999999999999,1.3933488807182925e-09,1.0
0.7589331868169851,1.0,-2.7477628955840308,4.674617515528865,0.8654808959156784,0.7,5.995716580686324,20000,6.280637308009318e-07,0.02337638847529888,0.7999999999999999,1.8858631847251672e-06,1.0
0.7589364167018454,1.0,-2.7476405902066734,4.674208551260848,0.8658761528326745,0.7,6.11615466131347,20500,2.344525455555413e-05,0.022511104121804237,0.7999999999999999,2.1118112272233702e-05,1.0
0.7556922597958118,1.0,-2.7302088003493856,4.656140568292923,0.8671936758893279,0.7,6.122233691235744,21000,7.724970600975212e-07,0.023960046470165253,0.7999999999999999,4.656143914871791e-07,1.0
0.7552612465877552,1.0,-2.730505570676989,4.655173701405032,0.861528326745718,0.7,6.037413087130813,21500,1.1799203093687538e-05,0.022554349154233932,0.7999999999999999,1.5884357708273456e-05,1.0
0.7570267994734021,1.0,-2.7053789722932304,4.621923919865456,0.8673254281949934,0.6,6.167657313374033,22000,6.687213449652063e-09,0.0207127146422863,0.7999999999999999,1.9446531496214448e-08,1.0
0.7574401617467528,1.0,-2.687825539911777,4.605429108044403,0.8687747035573122,0.7,5.795182392429442,22500,2.1034577457612613e-07,0.02117479220032692,0.7999999999999999,5.572042027779389e-07,1.0
0.757037942743585,1.0,-2.678172006764038,4.588733198426349,0.862714097496706,0.6,5.791603858375019,23000,3.34035075866268e-06,0.01995951123535633,0.7999999999999999,5.7313764045829885e-06,1.0
0.7567147720649481,1.0,-2.663574234913712,4.568078245518755,0.8662714097496705,0.6,5.993200160436942,23500,6.832652132970907e-08,0.01902100257575512,0.7999999999999999,2.765413000815897e-07,1.0
0.7553708181990358,1.0,-2.639297014254109,4.534374336087219,0.8698287220026351,0.6,6.218809978926156,24000,5.977542514301604e-07,0.015165104530751705,0.7999999999999999,5.975796568691294e-08,1.0
0.7505729366818219,1.0,-2.630258740960911,4.5256502111704435,0.8675889328063239,0.6,6.4108339476956395,24500,3.1589955540312076e-08,0.016110407188534737,0.7999999999999999,2.8905976279247625e-08,1.0
0.7494406796009888,1.0,-2.6223304469893445,4.514305913161176,0.8694334650856388,0.6,6.402865427677992,25000,1.3198580290918471e-06,0.016344483941793442,0.7999999999999999,6.38991934920341e-07,1.0
0.7513376611770963,1.0,-2.5954368313021945,4.482285043438496,0.8774703557312252,0.6,6.371890328774182,25500,9.673262013620842e-08,0.012781407684087753,0.7999999999999999,2.0397635580593487e-07,1.0
0.7495929223708407,1.0,-2.5569282149631265,4.428714282351255,0.8681159420289855,0.7,6.220969239346365,26000,1.4017731420068458e-09,0.00986841693520546,0.7999999999999999,3.8189842954672315e-10,1.0
