pca_explained_variance,linear_r2,cv_r2_mean,cv_r2_std,distance_spearman,nn_recall,intrinsic_dim,step,loss
0.4221355437428449,0.00851185278515609,-0.008729697910972972,0.00437133692910982,-0.0009929692866921902,0.00125,7.982862145558255,1,0.10953642427921295
0.6867659983803217,0.20623454212745349,0.15924191280034208,0.006656350312083365,0.24331578441921525,0.00125,8.222862951276403,500,0.021005786955356598
0.7567018585783514,0.33998671431082206,0.2852117910406325,0.017996223909566362,0.35041719643790603,0.02375,7.024931215319063,1000,0.01365787722170353
0.731099060917396,0.6468913124801169,0.5819310430437572,0.011684716348611152,0.47214481626843646,0.095,5.4973629058092985,1500,0.0032023407984524965
0.7308115394182522,0.7293104507608628,0.6639042363498314,0.008696055718300705,0.5115449251615684,0.165,5.168541475372192,2000,0.0008297199383378029
0.730699489549562,0.7458030403459638,0.6845215909773077,0.010753544019891018,0.5158877947417112,0.19125,5.32497590355606,2500,0.0004821280890610069
0.7309495622450926,0.7547727434272734,0.6971674083358798,0.011310460300981307,0.5177129249672608,0.2125,4.8416907779662175,3000,0.0003344923898112029
0.7303812561526999,0.7636297586414426,0.7099940143626253,0.013620147999607457,0.5218147624386593,0.24375,4.822090377254423,3500,0.0007477803737856448
0.7300130362792552,0.7726413482642642,0.722970259058975,0.014302477355331827,0.5265314086421451,0.275,4.495925262259074,4000,0.00045275461161509156
0.7292322850825244,0.7794375709493713,0.733272553767932,0.015986466719140287,0.5321776122980096,0.28875,4.525469085684022,4500,0.00021658318291883916
0.7282886386859753,0.7858187965886246,0.7426690651274033,0.01796242245180478,0.5367855966281924,0.2925,4.465688435323651,5000,0.00032883737003430724
0.725236372258381,0.7895824672533899,0.7493539924206949,0.01898869998677642,0.5414286433840246,0.31625,4.46331016525013,5500,0.0002153609530068934
0.7229475864748767,0.7940876614297406,0.7563793118230281,0.016833593974659167,0.5451792483045226,0.33375,4.332520671065514,6000,0.00016304511518683285
0.7214769843656368,0.798040676224417,0.76255387045444,0.019929951187960874,0.5479690150992377,0.34375,4.406192215919297,6500,0.0002484505530446768
0.7206924236444372,0.8011297646145698,0.7677820279728879,0.01903529975869328,0.5515095967586114,0.35625,4.300882077855727,7000,0.0002074115618597716
0.7197919100264385,0.8028185171198353,0.7712126104926944,0.01881981386774554,0.5528310581113215,0.37875,4.101068780053355,7500,0.00013559163198806345
0.717924752565848,0.804965836549612,0.7751065467230049,0.018702581198638064,0.5571932500399707,0.355,4.116077373391357,8000,0.00014394414029084146
0.7175493934375813,0.8090370690321735,0.7804817573166724,0.018113266970950552,0.5610553884665517,0.39,4.270718537416081,8500,0.0001090596997528337
0.7167508422123879,0.811582618702826,0.7844693273329999,0.018660740207787997,0.5649857129246637,0.3925,4.17020370804179,9000,0.00011872283357661217
0.7152608047656128,0.8137040691639853,0.787861428572579,0.019154443023960084,0.5683243398828146,0.41,4.076182432636254,9500,9.174567821901292e-05
0.7142300358663441,0.8149899009949763,0.7903964055708684,0.019152687070843815,0.5716110593342283,0.41375,4.139083828596929,10000,0.00013281533028930426
0.7137694840834992,0.8166639721382132,0.7934024480429982,0.01980109895788847,0.5767912793922688,0.4025,4.192904139135609,10500,0.000111132234451361
0.7135804653108724,0.8190902158666961,0.7965127637283089,0.018870861186206702,0.5789341991604381,0.43,4.099565253524069,11000,0.0001027135003823787
0.7123030014330692,0.8208506533982406,0.7993336272277487,0.01984101123225067,0.5816517054391646,0.405,4.187080447078047,11500,0.00010354835831094533
0.7119968602217772,0.8233294118559872,0.8026334764654637,0.018276235157308893,0.5856098371997643,0.4275,4.119102096987888,12000,0.00013012130511924624
0.7120624754143625,0.8256972474724953,0.8058817508925917,0.01851728496193302,0.5879439384995298,0.46,4.041247525304832,12500,7.78792891651392e-05
0.7115186816341764,0.8265488380359053,0.8073062652397246,0.01886929129732084,0.5914555263138538,0.45125,3.928204222802972,13000,6.6777975007426e-05
0.7110537762717155,0.8284749496101049,0.8099691488401628,0.019150881441407537,0.593609666868789,0.45875,3.8650982427204483,13500,9.890188812278211e-05
0.7106178565244715,0.8296868426837148,0.8118734637746353,0.017924554948111633,0.5965020778432624,0.43875,3.920368563933698,14000,9.125687938649207e-05
0.709449228435235,0.8312867501764348,0.814028119075133,0.018435025925023163,0.5989590826426986,0.4675,4.006031959164335,14500,0.00011681217438308522
0.7098135804963904,0.8316810812349499,0.8150148125723835,0.018901216970030735,0.5991929620402936,0.4525,3.937327177363555,15000,9.066204802365974e-05
0.7089254384367933,0.8317352188263647,0.8157223779741619,0.019764536129862474,0.6006299066686194,0.47375,4.0898591298229965,15500,6.227946869330481e-05
0.7096180306643433,0.8329253854726029,0.8175282482686577,0.017936330462460723,0.602588312422308,0.46125,3.8455547233547276,16000,6.061154999770224e-05
0.7091819501653248,0.8335343759305412,0.8184866901779542,0.019205607582002595,0.6046866637215842,0.4725,3.8306479337230517,16500,8.486540900776163e-05
0.7098948630930891,0.8350297676103072,0.820436670370259,0.01767712311002706,0.6061243747819204,0.4725,3.9864744316458753,17000,5.435972707346082e-05
0.7093885113593734,0.8352007317629393,0.820958613240893,0.018942329645449542,0.607497730799225,0.47125,3.758244017513286,17500,8.134567178785801e-05
0.7097666926819219,0.8361648427997993,0.8220917143988938,0.01893014603846173,0.6089739139210563,0.475,3.7489532953816247,18000,6.939261220395565e-05
0.7092489886764901,0.8371300446599156,0.8234734062556601,0.020096050763077866,0.6099031185001815,0.4875,3.913810883085974,18500,6.733011832693592e-05
0.709978281855045,0.8372078920380766,0.8239165666695424,0.01723251665296352,0.6116919147568524,0.49625,3.547861969800196,19000,5.9333724493626505e-05
0.7102953963383265,0.8389074954155644,0.8259227623584954,0.019442593853472682,0.6137256302664751,0.48875,3.63745154578484,19500,7.046403334243223e-05
0.7103272898989409,0.8382400816592321,0.8255146140780643,0.01915014015634262,0.6142239935033782,0.4975,3.5971906239584586,20000,5.1861792599083856e-05
