pca_explained_variance,linear_r2,cv_r2_mean,cv_r2_std,distance_spearman,nn_recall,intrinsic_dim,step,loss,held_out_loss,held_out_spearman,in_distribution_loss,in_distribution_spearman
0.4119421856113381,1.0,-0.39641606291635806,0.301038971592803,-0.062173759004841955,0.0,14.253912369414369,1,0.20817765593528748,0.06344898790121078,-0.19298245614035087,0.09690600633621216,-0.315188762071993
0.6450138047663836,1.0,-0.26234885759536547,0.29618261445384936,0.6965835181321541,0.4,5.566823342680204,500,2.891131316573592e-06,0.0049454085528850555,0.856140350877193,2.5376814392075175e-06,0.9999999999999999
0.6446642154409781,1.0,-0.2607736253944669,0.29578494807199507,0.6966762455877915,0.4,5.559085263555746,1000,7.420791234835633e-07,0.005031021311879158,0.8473684210526315,8.818001902000105e-07,0.9999999999999999
0.6475335370834584,1.0,-0.25617923733957937,0.29555251824263257,0.6972168641499036,0.35,5.503595818519496,1500,4.412370799400378e-06,0.004871242679655552,0.8456140350877193,2.8893673515995033e-06,0.9999999999999999
0.6608565204037586,1.0,-0.24151769905914908,0.29513628259535457,0.7107410760758792,0.4,5.25540055429346,2000,3.498086516628973e-05,0.0051312316209077835,0.8350877192982457,3.0044577215448953e-05,0.9982440737489026
0.6611714815570977,1.0,-0.23925927029533312,0.29479003785860464,0.7113586759219165,0.4,5.325353108654157,2500,1.7524834916571308e-08,0.004884060006588697,0.8350877192982457,2.870568138746421e-08,0.9999999999999999
0.6746946861521712,1.0,-0.22069517725437526,0.2942668991695763,0.7256771947320309,0.45,5.296898726201882,3000,1.9726372556760907e-05,0.004808957688510418,0.8350877192982457,5.828196208312875e-06,0.9999999999999999
0.6779435261734101,1.0,-0.21578794732073187,0.2936077089401894,0.7312653361151572,0.45,5.268020032162297,3500,0.00010790400847326964,0.004928599577397108,0.8754385964912281,0.00011021082900697365,0.9929762949956101
0.680389856642705,1.0,-0.20839824705746537,0.29359544031506796,0.732579266665792,0.45,5.396678867789652,4000,2.2142778277611797e-07,0.004925139248371124,0.8614035087719297,4.018627350887982e-07,0.9999999999999999
0.6883378100051388,1.0,-0.19155451519421027,0.2929816279226465,0.7369217109090354,0.4,5.420354253131741,4500,7.372950167061632e-11,0.004738849122077227,0.8614035087719297,1.7998880164071807e-10,0.9999999999999999
0.6929220965529378,1.0,-0.18185646643264236,0.292508839747797,0.7395653181820171,0.4,5.383208437607227,5000,5.889677595405374e-06,0.0047100321389734745,0.8666666666666666,4.033869572594995e-06,0.9999999999999999
0.7005034205930551,1.0,-0.16442577834373906,0.2917113319382637,0.7432429240640871,0.4,5.4978944084256005,5500,3.6099074840478806e-09,0.004476678092032671,0.9017543859649122,3.8685112890846085e-09,0.9999999999999999
0.7024956792133672,1.0,-0.15780386631110982,0.2915596565657397,0.7416648077436174,0.4,5.421973293113907,6000,1.4297238521976396e-06,0.004398495424538851,0.9017543859649122,1.1420256669225637e-06,0.9999999999999999
0.7088122223568497,1.0,-0.1434471606818289,0.2906864010240269,0.741104943860524,0.45,5.284536357749421,6500,2.989733275171602e-06,0.004347054287791252,0.9017543859649122,3.127740910713328e-06,0.9999999999999999
0.7134664806297,1.0,-0.13039063621984628,0.2902988373907804,0.7404995910369292,0.4,5.161177125894576,7000,1.8542641555541195e-05,0.004151851404458284,0.9087719298245613,2.9358116080402397e-05,0.9999999999999999
0.716894870554569,1.0,-0.11631251057340353,0.28945354373892745,0.7407147887169933,0.45,5.01337826258236,7500,2.2332631299804007e-09,0.00420400220900774,0.9052631578947368,1.635484636608453e-09,0.9999999999999999
0.7219192667705555,1.0,-0.0996786124295758,0.2885293616101384,0.7473964142467864,0.5,4.942073251773978,8000,9.034297754340059e-10,0.004185568541288376,0.9017543859649122,1.3849376090391274e-09,0.9999999999999999
0.7239677358571357,1.0,-0.0878618628244224,0.28749593671995793,0.7444098903454098,0.55,4.744320120420138,8500,3.385929758792372e-08,0.004285318311303854,0.8982456140350877,3.081510513425201e-08,0.9999999999999999
0.7259829321979608,1.0,-0.07425195701722712,0.28602680216870985,0.7449435106089832,0.55,4.55846127018826,9000,6.589516488020308e-08,0.004233127925544977,0.9245614035087718,1.32474440306396e-07,0.9999999999999999
0.7283917744640184,1.0,-0.06261661712951928,0.285748379497555,0.7426358216658575,0.55,4.527733639394681,9500,1.2401442290865816e-06,0.004266251344233751,0.9315789473684211,1.0554812206464703e-06,0.9999999999999999
0.7313125873056889,1.0,-0.04873666946764664,0.28501144449876187,0.7418432643563534,0.55,4.467180687130114,10000,1.027554162646993e-06,0.0043046441860497,0.9245614035087718,1.070021767191065e-06,0.9999999999999999
0.7325905758616295,1.0,-0.030263918057303087,0.28387029355873233,0.7435735936700391,0.55,4.499633874156489,10500,2.2126528040344873e-12,0.004184703342616558,0.9210526315789472,3.862087732953157e-12,0.9999999999999999
0.7345607529783515,1.0,-0.0186708295159373,0.2827087486916049,0.7376547826809607,0.55,4.469135057555123,11000,2.420778457690176e-07,0.003977329004555941,0.9280701754385964,2.7295263294035976e-07,0.9999999999999999
0.7357824657948047,1.0,-0.005877657457716618,0.28224581493248363,0.7424258727096976,0.5,4.3852999323295485,11500,1.487388726673089e-05,0.004263795912265778,0.9175438596491228,9.107795449381229e-06,0.9999999999999999
