pca_explained_variance,linear_r2,cv_r2_mean,cv_r2_std,distance_spearman,nn_recall,intrinsic_dim,step,loss
0.15753501373017523,0.02674088361676948,-0.008756116532137292,0.005493150123540947,0.010023229571533142,0.0,18.33304758795785,1,0.13988283276557922
0.5657445266591398,0.6818259193331614,0.6237471221924337,0.024870694053312884,0.6230661549112079,0.01125,15.783116591899613,500,0.007720569614320993
0.6277001692040849,0.959731780106754,0.9169985707192059,0.007353638084422723,0.8089068210328029,0.0725,14.605545013584832,1000,0.0002282783098053187
0.6488527712059318,0.9623056394547028,0.9261341654340394,0.007419025617964153,0.8298713764572618,0.09375,14.339258360736467,1500,0.00012501858873292804
0.6666621663140854,0.9629948484799062,0.9314183933397191,0.006672302045781802,0.8448317167672688,0.1025,13.24591045436596,2000,8.276273001683876e-05
0.6805637255722774,0.9637495720379906,0.9354070842373771,0.006795541396693931,0.855150524534026,0.11625,12.405993671426069,2500,8.742077625356615e-05
0.6949203366057105,0.9644120943385284,0.9393543789218486,0.005729662566314448,0.8641764775840841,0.13375,12.129377578207011,3000,6.0797330661443993e-05
0.7080973157881815,0.9650344323823719,0.9427338112524044,0.006058426007664007,0.8714475144588326,0.145,11.613638704682803,3500,6.326267612166703e-05
0.719570831337747,0.9654450512120204,0.9453357551323128,0.005090818613653949,0.8765826332556272,0.15375,11.01339326269292,4000,4.977415665052831e-05
0.7307943651488208,0.9657716521489188,0.9477984478401889,0.005318606095059848,0.8808204834579395,0.18375,10.683120940304443,4500,6.80417288094759e-05
0.7413567134264043,0.9658255349387228,0.9497741125639999,0.004429289354348118,0.8841978305209347,0.1975,10.365817080266535,5000,5.185318514122628e-05
0.7494881355173324,0.9666598565799851,0.9521641988472835,0.004269355253801597,0.8876383563660196,0.2175,10.326591860992222,5500,5.341536962077953e-05
0.7572919780275251,0.9676270267949215,0.9543229120093191,0.003865416779091662,0.8909241643351561,0.23875,10.02165702647189,6000,6.838386616436765e-05
0.7631839424060566,0.9683277436423564,0.9560497984492828,0.0040896335093282155,0.8930922911090982,0.26375,9.757719656060246,6500,3.8352838600985706e-05
0.7681359542395299,0.9692122821778679,0.9576690808455494,0.0037973815619288995,0.8955050185314408,0.2725,10.007691089257847,7000,7.940448267618194e-05
0.7728363879789535,0.9700660444244349,0.959339881706866,0.003647351469012203,0.8977287209436203,0.295,9.531952064789076,7500,3.7972902646288276e-05
0.7755911775719243,0.9703675132017228,0.9600640287701789,0.00341143880670809,0.8976512282645123,0.30875,9.311798540647562,8000,6.278798537096009e-05
0.7787594682162398,0.9714073267420344,0.9616392954893991,0.003552854600445728,0.899063653115758,0.345,9.272162823956283,8500,3.250948793720454e-05
0.7798961207154178,0.9719627961071441,0.9625592677694798,0.002926565494290167,0.8996638202251487,0.35625,9.022196171899322,9000,4.873105353908613e-05
0.7819606124684603,0.9729604544415561,0.964087385303149,0.0029341659779784568,0.9021598921766739,0.37375,8.6179841553182,9500,3.3039701520465314e-05
0.7820948437483024,0.9739629598594878,0.9653206746327772,0.00268339735080701,0.9018632665642111,0.39375,8.39186647384348,10000,2.972904985654168e-05
0.7823804263389311,0.974538904411272,0.9661466281159381,0.0027306626419768953,0.9031243637876241,0.3925,8.045441103237716,10500,4.632120544556528e-05
0.7824163244819851,0.9751263665230561,0.9669605774967263,0.002444788496226977,0.9039321301639942,0.3975,8.046513367564103,11000,2.9518112569348887e-05
0.7824050175091807,0.9754396682231432,0.9674441496636079,0.0027058595043240835,0.9033945055375846,0.40625,8.02152053573072,11500,3.577973257051781e-05
0.7818485833490774,0.9760868380812758,0.9682291079088566,0.00212550370459892,0.904051429084157,0.42875,7.887864879167434,12000,2.9237035050755367e-05
0.7810206406169096,0.97656316455349,0.9690089739303543,0.0023129569539420357,0.9037047258458246,0.43125,7.790423892567739,12500,2.8906139050377533e-05
0.7803835296818878,0.976969239267179,0.9695171325654156,0.0024165706203645113,0.903073678751147,0.435,7.694347770643336,13000,2.350220711377915e-05
0.7792489962084704,0.9769300284423155,0.9698227324271699,0.002129954982264885,0.903305113109729,0.44625,7.744717081326823,13500,3.0481742214760743e-05
0.7785411284678143,0.9778995254184716,0.9709678419760062,0.0023137846474618902,0.9043433090706702,0.4575,7.226246723069265,14000,2.1803207346238196e-05
0.7777787666991303,0.978547510999141,0.9717915168191217,0.002015288361326579,0.9055638080090931,0.48125,7.140784894290378,14500,2.0044728444190696e-05
0.7758310371464117,0.9785780388037301,0.9720503377153016,0.0021234872200584904,0.9045543583346008,0.45875,7.262048478033196,15000,2.307140857737977e-05
0.7749603819622946,0.978893684502446,0.9724982331775379,0.002081368924511857,0.9046669967650215,0.46625,7.219522125301267,15500,2.4219407350756228e-05
0.7732922451207669,0.9790559664934527,0.9729589783707274,0.0017947975974539998,0.9045774073014867,0.45625,7.092190440785533,16000,2.7849609978147782e-05
0.7720622577384539,0.9793070542245751,0.9732957699819572,0.0020106612278441797,0.9048622937815417,0.4875,7.172977555789687,16500,2.5499997718725353e-05
0.770701509070214,0.979577907417451,0.9737503787276978,0.0016821292646985915,0.9042578985899563,0.48875,7.173314029590808,17000,2.3830256395740435e-05
0.7692345976049364,0.9800413509937717,0.9744571496142449,0.0016680442932330494,0.9047290018867629,0.5075,7.175500282539236,17500,1.5002907275629696e-05
0.7677229083454993,0.9804206294145056,0.9749582548347027,0.001758342738770729,0.9045992708149523,0.50125,6.877536321762929,18000,2.0285709979361854e-05
0.7663918938986147,0.980384620028497,0.9751138335293078,0.0016354530355067668,0.9045289495113066,0.5,7.077681039118746,18500,1.423875437467359e-05
0.7647753925676635,0.980524130585109,0.9753012132508543,0.0015830654630367364,0.9039085798885291,0.5075,6.963878508707275,19000,2.9643251764355227e-05
0.7638111196218433,0.9805387017667213,0.9755084939502146,0.0017853158678864279,0.904568849350075,0.5025,6.8092162947510895,19500,2.6192001314484514e-05
0.762311729936124,0.9807601236251972,0.9758721022445297,0.0014979423479207557,0.9041779004031377,0.51625,6.7921284271464675,20000,2.6870584406424314e-05
0.7611640298816676,0.9808517087805453,0.9760768210618631,0.001668677761194482,0.9039972127805308,0.51875,6.920253915856279,20500,1.1624299077084288e-05
0.7597780521204266,0.9809753895622488,0.9762962739533011,0.0014544713468694107,0.9035489138918746,0.51,6.770911990780173,21000,1.6365276678698137e-05
0.7582929830709934,0.9809456053724888,0.976392527974917,0.001416951575412681,0.9038510606803998,0.52125,6.7079423918706516,21500,1.618559872440528e-05
0.7569453176213837,0.981197478359446,0.9767910310358243,0.0013515433023552211,0.9039462408176221,0.51625,6.543372652083021,22000,1.0639729225658812e-05
