pca_explained_variance,linear_r2,cv_r2_mean,cv_r2_std,distance_spearman,nn_recall,intrinsic_dim,step,loss,distance_held_out_loss,distance_held_out_spearman,distance_in_distribution_loss,distance_in_distribution_spearman,same_triangle_held_out_loss,same_triangle_held_out_accuracy,same_triangle_held_out_auc,same_triangle_in_distribution_loss,same_triangle_in_distribution_accuracy,same_triangle_in_distribution_auc
0.12836123317323234,0.04497284293135175,-0.006566637226273854,0.005809157613271635,-0.0028452051828689365,0.0,21.3432154819718,1,0.13050369918346405,0.0682421550154686,-0.002689512152441114,0.06832421571016312,0.0006186726217046057,0.6451784372329712,0.8762515783309937,0.49422978242778126,0.6452328562736511,0.8762202858924866,0.4958551845980691
0.5670581326615167,0.6863289339418849,0.6364261257140198,0.02082488718520586,0.6586565867960886,0.0225,18.19629432443479,500,0.0064720879308879375,0.007683256641030312,0.7818001577551532,0.007553659845143557,0.7887601031769294,0.3231198489665985,0.8762515783309937,0.7841932010064123,0.32325926423072815,0.8762202858924866,0.7846185287844911
0.615988118830563,0.9527028395703914,0.9212295110334928,0.0023810441423300125,0.7895170186440006,0.1025,16.38855673971772,1000,0.0002260875335196033,0.0002228107041446492,0.995757127599538,0.0002177790884161368,0.9958748205116044,0.21782532334327698,0.9083229303359985,0.922235486664721,0.2172902673482895,0.9092928767204285,0.9228390870493872
0.6341609721141709,0.9550084359446339,0.9275518095009417,0.0029993329216981206,0.8034710923798588,0.12,15.810824554446338,1500,9.234274330083281e-05,0.0001034160959534347,0.9979392959931841,0.00010222553100902587,0.9979842789615703,0.1951189488172531,0.9169273972511292,0.9393612076225325,0.1942366063594818,0.9181789755821228,0.9402170076743335
0.6474654525621497,0.9566687987576122,0.9316807190204017,0.003297039683739015,0.8154852149455571,0.14625,15.745066944336534,2000,8.003631955944002e-05,0.00011384760728105903,0.9982461378371885,0.00011114487278973684,0.9982869992447431,0.17414487898349762,0.9259073734283447,0.9536017385372983,0.1722869724035263,0.9259386658668518,0.9550104941313453
0.6598202043549679,0.9576789967136636,0.9347205209208266,0.003327390325101794,0.8246256424358385,0.15375,15.091584209659654,2500,7.801038736943156e-05,8.447375148534775e-05,0.9983599277011819,8.186396007658914e-05,0.9984073377566178,0.15707042813301086,0.9325093626976013,0.9630730019088608,0.15530841052532196,0.9330100417137146,0.9640106122352303
0.6730471362638145,0.9589983137335799,0.9380373295214545,0.0030658773400476283,0.8348947597700748,0.17,14.491637388915109,3000,6.839740672148764e-05,8.932574564823881e-05,0.9984945926717009,8.629346120869741e-05,0.9985453848813843,0.15005739033222198,0.9352627992630005,0.9692717279355253,0.14828035235404968,0.9345744848251343,0.9700492104334654
0.6866210198415447,0.9596577315956634,0.9408943959604196,0.0033542649766274664,0.8428127165248467,0.1775,14.548548702314898,3500,6.368722097249702e-05,8.294919098261744e-05,0.9987761968831324,8.209526276914403e-05,0.9987801431724354,0.1367059201002121,0.9396746158599854,0.9724873854248982,0.13464504480361938,0.9416145086288452,0.9732659977507185
0.6998235218948358,0.9605522365305663,0.9434638246099369,0.0029746835515575185,0.850875076480574,0.195,13.882534901461643,4000,5.938899266766384e-05,6.340572872431949e-05,0.9987012120739313,6.115977157605812e-05,0.9987456337895941,0.1359744518995285,0.9392052292823792,0.9740794164668537,0.13367614150047302,0.9418022632598877,0.9746925146761498
0.7132225177868684,0.9615010763242029,0.9460057944346232,0.0032170684290630954,0.8571952039804169,0.21,13.461201172593627,4500,6.568595563294366e-05,6.783996650483459e-05,0.9985962391392863,6.543220661114901e-05,0.9986281980909831,0.1252187043428421,0.9435544610023499,0.9779576475304324,0.123633474111557,0.9444618225097656,0.9784579109672185
0.7243512334012459,0.9628683390653933,0.9486109130448892,0.0032000402244932724,0.8621845780169644,0.22125,13.492335468456368,5000,3.878619827446528e-05,7.859617471694946e-05,0.9988872213754392,7.796584395691752e-05,0.9989061301908295,0.12222180515527725,0.944618284702301,0.9782916677105926,0.1195264533162117,0.9465581774711609,0.979287409324307
0.7357047559887226,0.9634738781824548,0.9501673616987534,0.002802363752851933,0.8648934318966525,0.24125,12.943350695909508,5500,0.00011871092283399776,0.00014940652181394398,0.9985319733446756,0.0001481433428125456,0.9985467626943513,0.11490719765424728,0.9492177963256836,0.9811419443566043,0.11375965923070908,0.9494367837905884,0.9814800579550315
0.7455538756583048,0.9652943057520537,0.9529789868015099,0.0024854043552475728,0.869709922694303,0.245,12.656523902032193,6000,2.7138725272379816e-05,4.364765845821239e-05,0.9991842812428919,4.2202773329336196e-05,0.9992154380231938,0.1151474267244339,0.9470587968826294,0.9806697512702603,0.11305159330368042,0.9495306611061096,0.9813642919565586
0.7533539238989266,0.9662150896688474,0.9547110285679816,0.002851760226601087,0.8729339327378506,0.27375,12.551838151036899,6500,5.7516066590324044e-05,5.626318306894973e-05,0.9988293276465426,5.41550871275831e-05,0.9988666792347739,0.11242979764938354,0.9504693150520325,0.9815764613100739,0.11151512712240219,0.9488735795021057,0.9817112920745541
0.7590757933325215,0.9672742844203842,0.9563361833579181,0.0033312086458841947,0.8752544600200254,0.285,12.290848831987077,7000,3.788269168580882e-05,4.5654283894691616e-05,0.9990173722500051,4.40301992057357e-05,0.9990516581910482,0.11040273308753967,0.950969934463501,0.9830453248934461,0.10869965702295303,0.9517521858215332,0.9835358635029605
0.7642433694385451,0.9682427610583648,0.9576985210260475,0.0027973089411231513,0.8767181344509919,0.3,12.097099708325178,7500,5.264359060674906e-05,8.875525236362591e-05,0.9989703027354319,8.73927419888787e-05,0.9990173901381485,0.10346077382564545,0.9534417986869812,0.9848079593877831,0.10059169679880142,0.9556007385253906,0.9857794852793671
0.7672908105403788,0.9692776771728366,0.9590527402282258,0.0021929496366891515,0.8776863813138023,0.33125,11.57323801088958,8000,3.862490120809525e-05,3.929367085220292e-05,0.9992157820602426,3.852174268104136e-05,0.9992398027532404,0.09731102734804153,0.9563516974449158,0.9867440729271977,0.09585856646299362,0.9572277665138245,0.9870347226865901
0.7697342045508198,0.9698456469162426,0.9602048650594517,0.0023989430223090038,0.8790268036222648,0.33625,11.760509724383821,8500,2.5006667783600278e-05,3.176700192852877e-05,0.999329322093919,3.0405246434384026e-05,0.9993485818113119,0.0972260981798172,0.9570713639259338,0.9866510833919625,0.0958143025636673,0.9566019773483276,0.9869991127946621
0.7713205659096365,0.9704785826747993,0.9610212233107814,0.0028773879435870947,0.879317404550059,0.35875,11.390991138063297,9000,3.474937329883687e-05,4.503568561631255e-05,0.9990918986940183,4.348578295321204e-05,0.9991265471392908,0.09751375019550323,0.9571964740753174,0.9864511371569689,0.09555727988481522,0.9580100178718567,0.9869630154669512
0.7729497831719473,0.9711521595959772,0.9621341473929361,0.002468423511466084,0.8807843932608937,0.3775,10.94395764347735,9500,3.22760060953442e-05,3.0969324143370613e-05,0.9993198754251401,3.0071330911596306e-05,0.9993492808265,0.09926474839448929,0.9548498392105103,0.9864084682367763,0.09598842263221741,0.9561639428138733,0.9875422877621556
0.7737643588493617,0.9721993121671555,0.9634902395244774,0.002722733544112611,0.8816383636916861,0.38625,10.470152458766169,10000,2.3774684450472705e-05,3.0050292480154894e-05,0.9994523489904322,2.859424967027735e-05,0.9994763646283527,0.09241478890180588,0.9592303037643433,0.9889558822234877,0.09144888818264008,0.9590425491333008,0.9890443301541929
0.7742541142304653,0.9725920632035495,0.9641723800141792,0.002583748561143766,0.8826226824651353,0.395,10.147712484933802,10500,3.1490548280999064e-05,3.229268986615352e-05,0.999333775316159,3.072243998758495e-05,0.999364124100217,0.08976028859615326,0.9604505896568298,0.9885279109676776,0.08804459124803543,0.9602628350257874,0.9889989083604841
0.7739640312482603,0.9734015020782919,0.9651840627957153,0.0024757032247173243,0.8837487514567163,0.405,9.626969540054718,11000,4.154790804022923e-05,4.352814721642062e-05,0.9993195850624934,4.292597441235557e-05,0.9993308930390563,0.08989513665437698,0.9594805836677551,0.9888917434149717,0.08814787864685059,0.9600437879562378,0.9893400547357889
0.773762543722407,0.9738689338996968,0.9658544665580063,0.002450793649061345,0.8832620653069535,0.4225,9.559376570532063,11500,2.363849853281863e-05,2.5586285119061358e-05,0.9994505923330712,2.432961446174886e-05,0.999473039403461,0.09237547963857651,0.9569149017333984,0.98760285491732,0.09114342927932739,0.9572590589523315,0.987961527668516
0.7728976535450118,0.9740693913697809,0.9663368056695528,0.0021670878513838586,0.8829740682929875,0.425,9.431165853505094,12000,2.5078683393076062e-05,2.905752626247704e-05,0.9994059289209292,2.8736611056956463e-05,0.9994179254935301,0.08894176781177521,0.9594805836677551,0.9886688195240557,0.08788717538118362,0.9597935080528259,0.9888966822448736
0.771591086774888,0.9745843711616063,0.9670479037097846,0.002078598829111554,0.8818383651910928,0.4375,9.674998241986723,12500,3.3491236536065117e-05,4.3131807615282014e-05,0.9991680561885694,4.330918818595819e-05,0.9991896415307183,0.08511686325073242,0.9616708159446716,0.9900636309526631,0.085319384932518,0.9615769982337952,0.9898565245409835
0.7704654797532962,0.9750851078094201,0.9677667598126549,0.002038351298387773,0.8840581881979294,0.45,9.044704598332203,13000,2.307665090484079e-05,2.621974090288859e-05,0.9995686710360278,2.5288201868534088e-05,0.9995816802833963,0.09161849319934845,0.9587922692298889,0.9904290885386866,0.09045696258544922,0.9605131149291992,0.990560986593133
0.7687543738667432,0.9752657462723209,0.9680891365834924,0.0020961386591012905,0.8827661513087819,0.4425,9.0661404216403,13500,2.1804684365633875e-05,2.7039419364882633e-05,0.9994318202541382,2.61099157796707e-05,0.9994515173701064,0.08993226289749146,0.9593554735183716,0.9898195802582661,0.08960926532745361,0.9589486718177795,0.9897308473482554
0.7676799201717932,0.9757116042175049,0.968736451393255,0.0021812968567269234,0.88301140810541,0.44875,8.770183774499976,14000,2.2562382582691498e-05,3.102799382759258e-05,0.9995157723772135,3.0344755941769108e-05,0.9995294678626809,0.08161747455596924,0.9641113877296448,0.9912137867741246,0.0812448188662529,0.9653003811836243,0.9913632878388454
0.76590702029812,0.9762250825857338,0.969427229563905,0.0021467171329909046,0.8842336649710396,0.47625,8.46814620994298,14500,1.1922196790692396e-05,1.8248538253828883e-05,0.9996226802527315,1.7412508896086365e-05,0.9996393481961311,0.08213072270154953,0.9636733531951904,0.9909712709329719,0.08119288831949234,0.9639862179756165,0.9911297338860591
0.7643808582318542,0.9765371895359051,0.9698908100391919,0.002100710201614941,0.8837009495731261,0.48375,8.538234751598456,15000,1.3508303709386382e-05,2.3181899450719357e-05,0.9995071766747153,2.2079702830524184e-05,0.999532257498461,0.0956360325217247,0.9553817510604858,0.9900045391027565,0.09586802124977112,0.955757200717926,0.9902219434129662
0.762000947591504,0.976512658079438,0.9700355703530006,0.0019664520126840748,0.8825905810760634,0.48375,8.366667340180307,15500,2.1268264390528202e-05,3.0324228646350093e-05,0.9995046345967333,2.9733275368926115e-05,0.9995188607844138,0.07857099175453186,0.9656758308410645,0.9912164592244793,0.07710222154855728,0.965206503868103,0.9915415990695536
0.7606410256762286,0.976798443762434,0.9705120170748552,0.0021810848145486354,0.8831736682828366,0.505,8.289475051896165,16000,2.313866207259707e-05,3.033830944332294e-05,0.9995955261309898,2.9742241167696193e-05,0.9996092264997027,0.07072259485721588,0.9700562953948975,0.9931605765721354,0.07023659348487854,0.9691176414489746,0.9931909553871331
0.7590647851174153,0.9769773604429525,0.9708380323464549,0.00194074329337,0.8833150709202533,0.495,7.983757841527906,16500,1.529486326035112e-05,2.4246608518296853e-05,0.9996566242519095,2.3530135877081193e-05,0.9996637210144868,0.07383478432893753,0.967208981513977,0.9924032348386406,0.07135569304227829,0.9683353900909424,0.99290278154688
0.7570932752713482,0.9770754350107443,0.9710879822750182,0.0020611944821003502,0.8825862320004625,0.5075,7.729630026066565,17000,1.298822826356627e-05,1.66493518918287e-05,0.9996644178000008,1.613917811482679e-05,0.9996690120239812,0.07908495515584946,0.9646745920181274,0.99101888749774,0.07597548514604568,0.9655819535255432,0.9917377107329316
0.7549111557288004,0.9771451460899632,0.9712920963898503,0.0017977468272424892,0.8816525497440796,0.51125,7.775497605991402,17500,3.156615639454685e-05,3.48822504747659e-05,0.9995487852173679,3.4120741474907845e-05,0.9995573603539225,0.09524014592170715,0.9578848481178284,0.9904581333791984,0.09373544901609421,0.9574781060218811,0.990781596417903
0.7536049615259286,0.9775838907794222,0.9719290023373232,0.0016519207847081995,0.8822889367831709,0.52375,7.587190101922454,18000,1.3520540051104035e-05,1.4809200365561992e-05,0.9997522271546587,1.400124983774731e-05,0.9997675410873602,0.07288128137588501,0.9676783680915833,0.9924934571237618,0.07100273668766022,0.9688047766685486,0.9929296356478903
0.7512770155870402,0.9778165125596185,0.9722888558008285,0.0013855478040607912,0.8814875163349631,0.515,7.520416926834364,18500,2.3700182282482274e-05,2.2773430828237906e-05,0.9995891453371827,2.155365473299753e-05,0.9996101167441971,0.06965022534132004,0.9694305658340454,0.9932940817187467,0.06913027167320251,0.9689611792564392,0.9933948750496282
0.7499172711924973,0.977550276528777,0.9721858760513762,0.0015257245936386194,0.8810168453807528,0.51625,7.366335087160498,19000,1.649030855332967e-05,1.9222579794586636e-05,0.9996131158524215,1.873558539955411e-05,0.9996206543855222,0.08032699674367905,0.9630162715911865,0.992858147283163,0.07811612635850906,0.9637672305107117,0.9933757116020837
